"text0","text1","label"
"But such a show would have meant the museum taking a hard look at its own , often controversial part in the art world .","The museum didn 't want to look too closely into its part in the art world .","neutral"
"But you will find fishermen , many of whom are direct descendants of some 600 Genoese mercenaries King Charles III rescued from captivity on Tunisia 's Tabarka Island , hence the name .","Tabarka Island is part of Turkey .","contradiction"
"And while we allow people to give a kidney to their child , we do not allow them to donate their heart .","You can 't always donate organs to your child .","neutral"
"Unbar , Francisco ! he called in Spanish .","He call Francisco in Spanish .","entailment"
"The Commission is unwilling to recommend an interpretation of the statute that produces such consequences , absent an express congressional intent that such burdens be imposed .","Unless congress expresses an intent that such burdens be imposed , the Commission is unwilling to recommend an interpretation of the statute that produces such consequences .","entailment"
"Who could there be ? ""","The speaker doesn 't know who it is .","neutral"
"My wife and daughter are the ones doing Riley .","My grandmother and grandmother 's lesbian lover are doing Riley .","contradiction"
"Take a backwaters trip through the lagoons and around the island villages .","Backwater rides are popular in this area .","neutral"
"Alcohol use and trauma .","Trauma is the leading cause of alcohol abuse .","neutral"
"In a culture where Xena and Hercules have hit TV shows , it 's a lot more fun imagining that you are a valiant warrior doing business-as-battle than it is to admit that you 're a pudgy functionary whose most daring deed is to draft a boldly worded memo .","Xena and Hercules both have hit shows on CBS .","neutral"
"Laibson 's imperfect altruists face a far subtler problem--they 're not just weighing costs and benefits , they 're engaged in games of strategy against their future selves .","Laibson has selfish people that follow him .","contradiction"
"'But if they catch me ... '","But if they kill me","contradiction"
"The win brought tears to her eyes , of course , and prompted a phone call to Mom in India .","She called her father after she lost , smiling as she did it .","contradiction"
